atmosphere,feh,filter,flux,logg,teff,wavelength,bolometric_magnitude,mag_g,flux_nu_g,flux_lambda_g,lambda_eff_g,mag_i,flux_nu_i,flux_lambda_i,lambda_eff_i,mag_i_fil,flux_nu_i_fil,flux_lambda_i_fil,lambda_eff_i_fil,mag_r,flux_nu_r,flux_lambda_r,lambda_eff_r,mag_r_fil,flux_nu_r_fil,flux_lambda_r_fil,lambda_eff_r_fil
Spectrum,0,Palomar/ZTF.g,2586037.18865,3.0,4750,4746.4797383749,-73.46012619159214,-16.87145073484991,2.0350744130144446e-13,2690287.335538861,4722.914193098609,-17.58208236854131,3.915912214793085e-13,2196943.5422589653,7805.094878724866,-17.816722685482148,4.860590952856961e-13,2311366.275227858,7890.371624489369,-17.63044220699474,4.094273805095656e-13,2889851.2450527297,6335.333624881107,-17.630823127325897,4.0957104945446817e-13,2561598.7720458293,6338.606310427084
Spectrum,0,Palomar/ZTF.g,2564226.6193974,3.5,4750,4746.4797383749,-73.45622535974152,-16.860968946734925,2.0155221658213716e-13,2664440.043337425,4722.914193098609,-17.570086757496373,3.8728859060247736e-13,2172804.4998057936,7805.094878724866,-17.802989309250766,4.799496990628813e-13,2282314.1444717855,7890.371624489369,-17.621843860351813,4.0619777871195387e-13,2867055.8258400788,6335.333624881107,-17.622207401154185,4.0633381008941407e-13,2541351.9592074063,6338.606310427084
Spectrum,0,Palomar/ZTF.g,2536040.6531486,4.0,4750,4746.4797383749,-73.45101477099152,-16.847673825007455,1.9909920688106389e-13,2632012.231899434,4722.914193098609,-17.562956633481807,3.847535657448177e-13,2158582.2542981897,7805.094878724866,-17.79482820409764,4.763556071544439e-13,2265223.0892733457,7890.371624489369,-17.617596072861236,4.046116927355401e-13,2855860.7940666904,6335.333624881107,-17.61794638720759,4.047422623426132e-13,2531397.870022422,6338.606310427084
Spectrum,0,Palomar/ZTF.g,2503322.8316705,4.5,4750,4746.4797383749,-73.44525200837143,-16.832297821939406,1.96299470791136e-13,2595000.835670304,4722.914193098609,-17.561728256664622,3.843185106161252e-13,2156141.465273612,7805.094878724866,-17.793319031040497,4.756939329478758e-13,2262076.617041711,7890.371624489369,-17.618479323802134,4.049409799589452e-13,2858184.9940050356,6335.333624881107,-17.618821695770425,4.0506869265860254e-13,2533439.4779380956,6338.606310427084
Spectrum,0,Palomar/ZTF.g,2460072.3667229,5.0,4750,4746.4797383749,-73.43746584223807,-16.812102555480745,1.926819452684173e-13,2547178.588790678,4722.914193098609,-17.5651284568316,3.8552396750879684e-13,2162904.4379618713,7805.094878724866,-17.797212292131086,4.774027505414726e-13,2270202.5906006144,7890.371624489369,-17.623068852342428,4.0665633377686876e-13,2870292.4338158825,6335.333624881107,-17.6234089721561,4.0678374367814207e-13,2544165.9992376356,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3517756.6349098,0.0,5000,4746.4797383749,-73.77478504314024,-17.20806754457825,2.774770175337768e-13,3668135.6779896566,4722.914193098609,-17.91948577751435,5.34311240888375e-13,2997645.4165434237,7805.094878724866,-18.158687977826386,6.66001475188528e-13,3167049.776319798,7890.371624489369,-17.977044208233835,5.634010905484249e-13,3976640.1088248473,6335.333624881107,-17.977422390501648,5.635973678884709e-13,3524932.554276801,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3612982.6076894,0.5,5000,4746.4797383749,-73.79161856836532,-17.2355103668297,2.845798503995923e-13,3762032.3000647575,4722.914193098609,-17.906077135188504,5.277531742002553e-13,2960852.7065185653,7805.094878724866,-18.14123011436263,6.553782822416721e-13,3116533.1001568534,7890.371624489369,-17.96517884111263,5.572775354323865e-13,3933418.3698336543,6335.333624881107,-17.965547421320995,5.57466749292528e-13,3486589.5486171828,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3666158.8352149,1.0,5000,4746.4797383749,-73.80238694750432,-17.250273896917523,2.884759144869146e-13,3813536.7158519197,4722.914193098609,-17.893023151587492,5.214459042955569e-13,2925467.0412473544,7805.094878724866,-18.124857092361818,6.455692518104746e-13,3069888.0268494044,7890.371624489369,-17.952993896876634,5.51058313529989e-13,3889521.388309032,6335.333624881107,-17.953353890778324,5.512410563756405e-13,3447651.9153243136,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3694754.402896,1.5,5000,4746.4797383749,-73.81010493777774,-17.257860805888793,2.904987863681259e-13,3840278.276596026,4722.914193098609,-17.880977753490146,5.156928397549655e-13,2893190.6333572473,7805.094878724866,-18.109960728312625,6.367724880733858e-13,3028056.6050526295,7890.371624489369,-17.941757764978558,5.453848955715161e-13,3849476.841384515,6335.333624881107,-17.942108485565015,5.455610973106736e-13,3412127.4899884183,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3705906.5421865,2.0,5000,4746.4797383749,-73.8151193440114,-17.260444221764978,2.9119082623223957e-13,3849426.768023204,4722.914193098609,-17.869443557764935,5.102434320530886e-13,2862617.8308961806,7805.094878724866,-18.09594070715398,6.286027590205419e-13,2989206.933492851,7890.371624489369,-17.93115417532764,5.400844460042618e-13,3812064.808114524,6335.333624881107,-17.93149486522752,5.402539440707889e-13,3378934.7210159637,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3702513.8583287,2.5,5000,4746.4797383749,-73.81716622364993,-17.25879579683577,2.9074905961036147e-13,3843586.7891973583,4722.914193098609,-17.857952715158333,5.048717680779269e-13,2832481.193928592,7805.094878724866,-18.08230638615801,6.207583276688515e-13,2951904.1564221326,7890.371624489369,-17.9207981491692,5.349574741889143e-13,3775877.2286089906,6335.333624881107,-17.921128205292348,5.351201221961656e-13,3346826.026254815,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3689372.2546492,3.0,5000,4746.4797383749,-73.8168263838366,-17.25423825586579,2.8953115467369364e-13,3827486.570915146,4722.914193098609,-17.846685122201656,4.996593847616106e-13,2803238.1689616377,7805.094878724866,-18.069174463175138,6.132955101212234e-13,2916416.074900631,7890.371624489369,-17.911012882488038,5.301577970747161e-13,3741999.7852707994,6335.333624881107,-17.911331703695765,5.303134982179662e-13,3316763.740122429,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3663500.8637665,3.5,5000,4746.4797383749,-73.81304734490658,-17.245837012028286,2.8729945676267375e-13,3797984.4132133448,4722.914193098609,-17.836085780532922,4.948052651133551e-13,2776005.11002252,7805.094878724866,-18.05720557655779,6.0657182077028e-13,2884442.784077332,7890.371624489369,-17.902114244769304,5.258304089677802e-13,3711455.8878570725,6335.333624881107,-17.902422388692813,5.259796666234989e-13,3289658.4608175866,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3631968.608621,4.0,5000,4746.4797383749,-73.80785512730415,-17.235581978205687,2.8459862091370014e-13,3762280.4387866785,4722.914193098609,-17.828406747185525,4.91318026664883e-13,2756440.6622784,7805.094878724866,-18.048653211863105,6.018126118215703e-13,2861811.225142415,7890.371624489369,-17.89634624639098,5.230443300204966e-13,3691790.975108438,6335.333624881107,-17.896644750995787,5.23188151885425e-13,3272199.3637092276,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3597166.249221,4.5,5000,4746.4797383749,-73.80209550997073,-17.224164166263176,2.8162140867385833e-13,3722922.8785282625,4722.914193098609,-17.825135005807965,4.898397246750419e-13,2748146.947220588,7805.094878724866,-18.04507230316013,5.99831019875377e-13,2852388.122396026,7890.371624489369,-17.894925267092795,5.223602328965438e-13,3686962.429145216,6335.333624881107,-17.895216502605983,5.22500368460912e-13,3267897.7286742018,6338.606310427084
Spectrum,0,Palomar/ZTF.g,3555001.3064601,5.0,5000,4746.4797383749,-73.79527195559409,-17.210314273169633,2.7805179896988003e-13,3675734.059691881,4722.914193098609,-17.82635613514542,4.903909581665961e-13,2751239.5315103275,7805.094878724866,-18.046616061018714,6.006844983470608e-13,2856446.685182354,7890.371624489369,-17.89765031157294,5.236729299345378e-13,3696227.806475141,6335.333624881107,-17.897937583973103,5.238115056607944e-13,3276098.0334703433,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5108023.9872514,0.0,5250,4746.4797383749,-74.13421914203656,-17.606897537355522,4.0064434295717937e-13,5296358.673766772,4722.914193098609,-18.15803429924975,6.65600622875599e-13,3734218.005771507,7805.094878724866,-18.380049569305815,8.166196532923831e-13,3883287.329905514,7890.371624489369,-18.2393477248388,7.173631932075427e-13,5063347.044513025,6335.333624881107,-18.23962786567288,7.175483105967897e-13,4487794.910691395,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5180177.2527091,0.5,5250,4746.4797383749,-74.14589022557654,-17.621035602442173,4.0589550418795697e-13,5365776.934178724,4722.914193098609,-18.145414840633478,6.579091648139367e-13,3691066.632113818,7805.094878724866,-18.363653691558113,8.043803941494034e-13,3825085.7427091477,7890.371624489369,-18.22628692309085,7.087854100068884e-13,5002802.687583716,6335.333624881107,-18.226562210855732,7.08965144908249e-13,4434112.82862696,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5207014.6406377,1.0,5250,4746.4797383749,-74.15278832106398,-17.625897119968254,4.077170262807482e-13,5389856.730899188,4722.914193098609,-18.132561402481066,6.501664586710237e-13,3647627.7414358757,7805.094878724866,-18.347680700865904,7.926332387595363e-13,3769224.2660670113,7890.371624489369,-18.212664934200703,6.999483170842199e-13,4940428.051199026,6335.333624881107,-18.21293615834698,7.001231906841711e-13,4378812.193699145,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5200103.5585215,1.5,5250,4746.4797383749,-74.15561213568779,-17.62398219943119,4.0699856667262184e-13,5380358.980976738,4722.914193098609,-18.120151953800015,6.427776707280433e-13,3606174.4374135598,7805.094878724866,-18.332858800191275,7.81886149616463e-13,3718118.423910994,7890.371624489369,-18.199327721183057,6.914027275387431e-13,4880110.925957011,6335.333624881107,-18.19959574574262,6.915734281064784e-13,4325339.026224364,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5175764.9817429,2.0,5250,4746.4797383749,-74.15622936169467,-17.618548003623765,4.049665958993489e-13,5353497.136502837,4722.914193098609,-18.108367347369143,6.358386728430169e-13,3567244.5897635845,7805.094878724866,-18.319096090288618,7.720375717852021e-13,3671285.2900823737,7890.371624489369,-18.186815556729858,6.834806482877286e-13,4824194.708144569,6335.333624881107,-18.187079831649015,6.836470319607626e-13,4275764.60766949,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5137070.3870858,2.5,5250,4746.4797383749,-74.15399775673167,-17.61016989363057,4.01853687116936e-13,5312345.721987196,4722.914193098609,-18.097207680321066,6.293367197089344e-13,3530766.69351241,7805.094878724866,-18.306515010058575,7.631431389142456e-13,3628989.4203525353,7890.371624489369,-18.175081974787943,6.761340226450466e-13,4772340.2004318265,6335.333624881107,-18.17534291799934,6.762965425884918e-13,4229792.108941798,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5095294.242319,3.0,5250,4746.4797383749,-74.15031483345771,-17.601082189903966,3.985041752221421e-13,5268066.508543334,4722.914193098609,-18.087050615300036,6.234767259237359e-13,3497890.3806690434,7805.094878724866,-18.295294536464123,7.552970954436275e-13,3591678.9771413063,7890.371624489369,-18.164759736498198,6.697363864739565e-13,4727183.921847309,6335.333624881107,-18.16501695060212,6.698950677912831e-13,4189755.0750702545,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5049304.0243139,3.5,5250,4746.4797383749,-74.14460648597714,-17.590973118405863,3.948110028452713e-13,5219244.240375064,4722.914193098609,-18.077870767434064,6.182274822436664e-13,3468440.5580680496,7805.094878724866,-18.2854931732289,7.485094182365932e-13,3559401.4036206417,7890.371624489369,-18.15588193799723,6.642824445580779e-13,4688688.497295021,6335.333624881107,-18.156135146196778,6.644373821718522e-13,4155620.824615865,6338.606310427084
Spectrum,0,Palomar/ZTF.g,5004712.722066,4.0,5250,4746.4797383749,-74.13796680008858,-17.58098538121824,3.9119577213726414e-13,5171452.330032109,4722.914193098609,-18.07076498863513,6.14194602330748e-13,3445814.8989740545,7805.094878724866,-18.27814340012356,7.434595766314579e-13,3535387.7935584905,7890.371624489369,-18.149579186890666,6.604374239472989e-13,4661549.282556905,6335.333624881107,-18.149828179474802,6.605888998560847e-13,4131551.0872957073,6338.606310427084
Spectrum,0,Palomar/ZTF.g,4961913.0328966,4.5,5250,4746.4797383749,-74.13091910822787,-17.571174508737187,3.876767923971413e-13,5124932.819156596,4722.914193098609,-18.066803454937887,6.119576693942962e-13,3433265.0380485742,7805.094878724866,-18.274337067827997,7.408577479560518e-13,3523015.2670229683,7890.371624489369,-18.14679552406696,6.587463314195604e-13,4649613.085615944,6335.333624881107,-18.147040659600332,6.588950787520548e-13,4120957.345218655,6338.606310427084
Spectrum,0,Palomar/ZTF.g,4917462.7374961,5.0,5250,4746.4797383749,-74.12347188304675,-17.56078153445972,3.839835450108241e-13,5076109.559393316,4722.914193098609,-18.066601505013942,6.118438541679035e-13,3432626.5006837947,7805.094878724866,-18.274729609262195,7.41125649072013e-13,3524289.2224134435,7890.371624489369,-18.147874792099238,6.59401478899268e-13,4654237.297014726,6335.333624881107,-18.148117394784727,6.595488355433476e-13,4125046.165939804,6338.606310427084
Spectrum,0,Palomar/ZTF.g,7138240.9093896,0.0,5500,4746.4797383749,-74.46340236141216,-17.96455274331931,5.569562698688214e-13,7362740.102744435,4722.914193098609,-18.37375986289902,8.11902624278961e-13,4555015.867348855,7805.094878724866,-18.577003950243736,9.790425795009362e-13,4655660.231891041,7890.371624489369,-18.469397959332085,8.866642204381765e-13,6258320.3355573015,6335.333624881107,-18.469610108452652,8.868374885050565e-13,5546587.886484165,6338.606310427084
Spectrum,0,Palomar/ZTF.g,7170750.9140866,0.5,5500,4746.4797383749,-74.47120189055948,-17.968758420421857,5.59117863789618e-13,7391315.513611514,4722.914193098609,-18.363406788753846,8.041974941097621e-13,4511787.789090261,7805.094878724866,-18.563402098006705,9.668538684322963e-13,4597699.016936322,7890.371624489369,-18.457403965106195,8.769232526185536e-13,6189565.901140824,6335.333624881107,-18.45761323921663,8.770922946200078e-13,5485638.07881944,6338.606310427084
Spectrum,0,Palomar/ZTF.g,7155696.306506,1.0,5500,4746.4797383749,-74.47519607711304,-17.966045704820104,5.577226496040676e-13,7372871.337665189,4722.914193098609,-18.35237714822065,7.960692695495958e-13,4466186.025112946,7805.094878724866,-18.549719378363754,9.547457885479122e-13,4540121.229021293,7890.371624489369,-18.444652552136645,8.666844825409595e-13,6117297.841247714,6335.333624881107,-18.444859776230007,8.668499141121793e-13,5421578.694332607,6338.606310427084
Spectrum,0,Palomar/ZTF.g,7104188.053142,1.5,5500,4746.4797383749,-74.47564703064944,-17.958002035315886,5.536060328296423e-13,7318451.30318056,4722.914193098609,-18.34083710348836,7.876528366196306e-13,4418967.326224621,7805.094878724866,-18.53612829286891,9.428689133152493e-13,4483642.893086173,7890.371624489369,-18.431399728589156,8.561697737805755e-13,6043082.130112947,6335.333624881107,-18.43160571409426,8.563322214293994e-13,5355797.412435729,6338.606310427084
Spectrum,0,Palomar/ZTF.g,7027881.3370437,2.0,5500,4746.4797383749,-74.4729903370108,-17.94622230487355,5.476321316989121e-13,7239478.709092666,4722.914193098609,-18.32905782883013,7.79153689541759e-13,4371284.576297537,7805.094878724866,-18.522876385921535,9.314307132312816e-13,4429250.597622898,7890.371624489369,-18.41804552574729,8.457036603555078e-13,5969209.418242402,6335.333624881107,-18.418250878301933,8.45863629076126e-13,5290323.220954393,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6940068.3715778,2.5,5500,4746.4797383749,-74.46815324513126,-17.93260228023147,5.408052663352244e-13,7149230.267502991,4722.914193098609,-18.317641415296823,7.710038844714172e-13,4325561.739221877,7805.094878724866,-18.510489941496438,9.20865020923828e-13,4379007.35536955,7890.371624489369,-18.40532695546743,8.358546872042679e-13,5899692.65244091,6335.333624881107,-18.40553179901978,8.36012401016741e-13,5228710.238948766,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6850213.8212907,3.0,5500,4746.4797383749,-74.46152302921443,-17.91852212613121,5.338372202791691e-13,7057115.473379617,4722.914193098609,-18.307052631490727,7.635211162732585e-13,4283581.177938958,7805.094878724866,-18.49943707906891,9.115381122578187e-13,4334654.92507489,7890.371624489369,-18.393863871540265,8.270762474158842e-13,5837732.006036393,6335.333624881107,-18.394068351578298,8.272320278976294e-13,5173794.753515949,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6764380.2407726,3.5,5500,4746.4797383749,-74.45365988303801,-17.90488804334894,5.271754984512587e-13,6969050.163571297,4722.914193098609,-18.29790754725135,7.571170368426501e-13,4247652.382354525,7805.094878724866,-18.49029010490628,9.038909579530506e-13,4298290.2633847,7890.371624489369,-18.384358886469506,8.198672800830604e-13,5786849.128598209,6335.333624881107,-18.38456281314702,8.200212848146345e-13,5128696.276337105,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6687394.8335114,4.0,5500,4746.4797383749,-74.44485389588641,-17.89247745253025,5.21183887573628e-13,6889843.453681557,4722.914193098609,-18.29084773599586,7.522099856125827e-13,4220122.3614549115,7805.094878724866,-18.483706292563017,8.984264247551797e-13,4272304.662321113,7890.371624489369,-18.37748671991121,8.146943190965667e-13,5750336.944853138,6335.333624881107,-18.377690188060683,8.148470080075051e-13,5096334.562458592,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6619741.0125391,4.5,5500,4746.4797383749,-74.43548376818528,-17.88137974770951,5.158838105652343e-13,6819778.546168217,4722.914193098609,-18.286427725984332,7.491539787485334e-13,4202977.251511667,7805.094878724866,-18.480180283857194,8.955134510362216e-13,4258452.541704653,7890.371624489369,-18.373735885611026,8.118846945019034e-13,5730505.840438692,6335.333624881107,-18.373939016738394,8.120366047734194e-13,5078757.330173798,6338.606310427084
Spectrum,0,Palomar/ZTF.g,6561016.3191104,5.0,5500,4746.4797383749,-74.42607197382898,-17.871526420133666,5.112232159915405e-13,6758167.341794037,4722.914193098609,-18.285362059796178,7.484190337459669e-13,4198853.990854279,7805.094878724866,-18.48036684216255,8.956673372427247e-13,4259184.319777286,7890.371624489369,-18.37368489299796,8.118465644757369e-13,5730236.708209543,6335.333624881107,-18.373888054557376,8.119984903722795e-13,5078518.949547806,6338.606310427084
